km,price
220234,33333.66
91393,6423.07
30198,11738.02
164278,55263.22
110547,15135.53
178810,45683.9
153737,14205.63
113182,20006.18
4312,-6365.120000000001
12850,40482.5
27552,16175.48
151953,49444.47
101807,17888.93
31130,19823.7
91332,19849.68
240189,27746.11
65151,9849.49
29856,47971.44
36520,-2844.2000000000007
40904,7750.959999999999
192015,37195.85
23668,3290.3199999999997
94719,28099.809999999998
216021,-8604.21
59740,36547.6
13792,30964.08
114272,35013.28
134367,20409.33
139788,4351.119999999999
72383,52412.17
235261,22927.39
65268,3164.3199999999997
30890,-10031.9
2673,29527.27
50185,33413.15
126956,41023.44
201255,-2133.5499999999993
130991,6582.09
145967,5597.33
40061,5165.389999999999
99609,1280.9099999999999
208045,24722.55
178887,44631.13
191345,33152.55
197086,54176.14
191788,47897.119999999995
40556,16077.44
144795,28605.05
78184,35751.16
239185,-6617.85
179555,24192.45
238279,18997.21
135799,14472.01
216044,40588.56
18692,17000.08
49651,41922.49
26523,37792.770000000004
110862,43714.38
198895,23992.05
28393,53853.07
82635,11078.65
158814,31025.86
121739,18405.61
244104,19066.96
220005,25744.95
99985,36242.15
48595,-9089.95
122096,40577.04
57041,39803.59
17596,-5377.959999999999
57233,6886.67
12859,-1116.5900000000001
5539,6006.610000000001
183879,8198.21
21211,-4089.1100000000006
170741,8323.59
94346,35093.54
107665,48571.35
1269,34762.31
22982,34618.18
113565,20566.35
144267,-11541.67
101540,46313.6
195418,10568.82
96669,6121.3099999999995
79791,46566.09
21238,1133.6200000000008
99252,31663.48
234464,3111.3600000000006
225573,35798.270000000004
44867,19556.33
87580,46867.2
65409,18466.91
237064,10177.36
167237,48714.63
238499,11203.01
4820,8952.8
77387,25879.129999999997
246096,37713.04
45364,8423.36
113042,29951.58
37895,9336.05
45145,-7146.450000000001
145262,-255.6200000000008
98873,-2983.7299999999996
157178,3835.2199999999993
140688,20254.12
245920,10592.8
107073,17855.27
126009,31135.91
71929,10055.71
61503,5805.969999999999
15089,37861.11
247068,15692.32
41559,17106.41
83299,5835.01
15438,25562.620000000003
222295,23172.05
75670,1849.2999999999993
13007,10859.93
189908,2158.92
121322,12649.78
123745,54221.55
50787,37027.13
207666,23242.34
174223,20812.77
21143,40600.57
13195,17001.05
160153,18602.47
119581,44341.19
45874,16177.26
83209,32439.91
67315,13782.85
150654,14598.46
86349,1778.5100000000002
10080,7257.200000000001
80908,10733.92
92646,-1550.4599999999991
195085,-9935.85
127505,49042.95
80825,22166.75
94908,19338.92
216413,40642.869999999995
197384,-627.8400000000001
42797,17193.03
153799,54328.01
98133,35862.67
20446,10318.54
218690,12289.1
94603,25926.97
176604,26433.96
223395,19612.05
137260,11399.4
114350,28323.5
184315,3482.8500000000004
58452,2168.4799999999996
40325,24822.75
165141,41909.59
122929,20815.71
48835,13037.65
100534,29273.66
149612,35473.88
60791,22903.09
73565,29696.35
215569,12943.31
246871,22047.29
56928,6789.719999999999
58654,17296.46
65704,41479.96
179548,17976.52
35734,26437.66
10359,225.40999999999985
2743,17991.57
135208,10978.92
25231,9476.69
92402,51495.979999999996
46622,34211.78
192040,14943.6
100219,34560.81
88026,4880.74
34996,16033.04
135385,8564.15
44974,-5816.74
211029,10830.71
112322,2049.7800000000007
61903,40407.97
89913,18787.870000000003
245663,18019.37
109854,18735.46
72737,15443.63
189614,21169.86
83351,8577.49
246289,47181.11
138812,28283.879999999997
172940,41962.6
222535,1572.6499999999996
182050,20015.5
85509,-5671.09
151565,5986.35
223866,1573.3400000000001
104456,43988.44
147594,55091.06
43720,31068.8
235440,28528.6
120664,10291.36
189782,46083.18
58807,22572.93
116467,19700.33
43008,47430.92
64136,39844.64
42619,38419.81
117163,43595.369999999995
160110,16342.9
216513,-9530.130000000001
32892,34656.08
193803,23125.97
246216,26759.84
196521,2794.790000000001
233965,-775.6499999999996
14197,38558.03
244858,7535.42
85697,31978.03
222176,34219.24
93439,34107.61
135915,31439.85
241172,18702.28
51918,28086.82
147078,-4417.780000000001
228844,45584.56
157169,10910.31
221551,40257.49
219543,25422.57
239237,15252.630000000001
72141,39507.59
196380,-2049.7999999999993
71597,20862.03
167057,4022.4300000000003
111723,17755.77
111122,32001.78
141494,47188.06
242898,25230.02
127828,9096.72
25381,-8066.8099999999995
129168,29054.32
196900,7774.0
123213,30044.87
235217,2117.83
1318,32794.82
34116,7342.84
207666,15528.34
138476,33268.24
164557,44292.43
146128,12018.72
104771,16854.29
151914,24174.86
18888,35242.12
154388,34481.119999999995
170905,8672.95
194648,3285.5200000000004
174274,34595.26
84116,16559.84
129299,30790.010000000002
142134,1305.6599999999999
161588,18582.12
134100,39084.0
245648,33494.520000000004
206986,9596.14
191866,32730.34
249114,39810.86
185406,26981.940000000002
236528,5258.719999999999
100364,19513.36
224090,23384.1
126094,7269.0599999999995
193122,39454.78
25792,14528.08
54047,12666.53
38497,12748.03
187471,11185.29
168211,15823.89
96482,32274.18
31102,33934.979999999996
236402,41116.979999999996
160473,23199.27
236228,41728.72
69106,1562.9400000000005
209068,-11988.68
244823,21786.77
189200,26191.0
186006,10675.94
194316,15987.84
237807,3923.9300000000003
33557,23016.43
99208,46870.92
187849,10016.51
104235,49786.65
54066,29422.34
152127,3234.7299999999996
120958,7557.42
25264,9860.36
39212,15525.88
185817,35852.83
72021,16432.79
121947,-2679.4699999999993
83857,17670.43
3022,18560.78
151555,29368.45
14576,-2125.76
246204,45876.96
202452,7871.48
187149,13639.51
139352,11934.48
122695,48600.05
33967,20221.33
166267,47647.33
204858,35176.42
63747,19192.53
11261,17667.39
90893,9777.07
211264,24454.36
174645,6656.549999999999
184584,10645.16
195982,48858.18
191785,28528.15
155476,32508.239999999998
81527,18379.73
85020,41834.8
201681,13755.19
195606,12698.94
239398,32395.02
65826,44175.74
156701,24230.989999999998
212156,16985.440000000002
166168,-3196.6800000000003
48148,46835.520000000004
12379,57151.21
23836,11194.64
165369,10907.31
230253,36535.47
18265,19519.35
37639,6894.610000000001
25189,30260.11
166779,20774.21
30511,7758.889999999999
213197,22416.03
232608,44306.92
232242,15022.58
23588,34322.12
160839,14212.61
28449,40224.51
126938,23171.62
122603,23475.97
219110,23462.9
195275,1943.25
244599,-3343.99
168425,7842.75
51162,24298.379999999997
84308,34823.92
45082,27223.18
116160,-4830.6
158109,9423.91
30488,50643.12
77094,14072.06
229891,52660.09
195090,42700.1
153261,14149.39
94777,505.22999999999956
33746,36838.54
91321,5205.790000000001
188784,-6301.84
8965,40368.35
76973,18306.27
199534,21341.66
9734,19874.66
249145,47844.55
228330,12624.7
124720,38771.8
153585,27013.15
72212,14624.88
40489,35091.11
122331,33317.69
59053,-2809.5300000000007
80924,23192.760000000002
233877,1624.2299999999996
144115,22397.85
222571,26545.29
164052,6579.48
111996,17534.04
159721,12552.79
18113,15613.87
144096,19609.04
7513,53622.87
138801,31417.989999999998
214126,18909.739999999998
76193,15230.07
13508,53334.92
129241,27575.59
35848,50625.520000000004
241501,12076.99
20629,45808.71
99177,20343.23
145512,28310.879999999997
220559,33787.41
93368,6532.32
56963,35471.37
191110,38573.9
202744,6867.5599999999995
151129,38450.71
242674,32081.260000000002
110639,9220.61
126441,7694.59
110820,44807.8
212990,40540.1
60455,48609.45
226210,11746.9
60736,13721.64
22908,14649.92
1872,8780.28
156035,816.6499999999996
113199,24604.010000000002
104531,10775.69
176698,17561.02
135914,-4373.139999999999
105512,55347.88
53176,36433.24
108232,31594.68
27625,12617.75
79814,24301.86
180382,47295.18
94063,7365.370000000001
135995,-7557.950000000001
12212,38150.88
16792,44247.08
47322,55783.78
182912,39355.88
157131,33961.69
39544,1512.5599999999995
78402,18101.98
207004,22963.96
78441,20969.59
56045,37390.55
103031,20843.690000000002
108093,-323.9300000000003
35725,37540.75
127388,-3863.880000000001
150628,54752.72
41983,51595.17
195436,9851.64
47246,-1962.4599999999991
35892,37172.08
122301,32678.989999999998
39337,16723.629999999997
207575,18514.25
201182,30179.18
3773,2666.2700000000004
157030,36068.7
164705,30611.95
220864,34114.36
24399,21410.010000000002
148429,36618.71
234864,25072.36
50934,39639.66
31915,10336.85
136787,35128.13
218274,4676.26
224809,27800.91
47246,12428.54
108624,-6088.24
18498,18318.02
233301,10586.99
109783,31028.17
42752,22148.48
217340,5138.6
122132,32042.68
69657,27868.43
107434,21270.66
39354,15799.46
52873,19089.27
123822,18996.78
46689,18349.11
5370,40040.3
72952,18045.48
100955,32171.45
3051,37110.49
187936,30470.64
31477,36928.229999999996
140684,18025.16
61496,32999.04
51490,14460.1
86124,19111.760000000002
66784,12744.16
187996,22420.04
173478,-406.78000000000065
100675,15481.25
116859,10043.41
90042,14189.58
236561,347.3899999999994
55388,30593.120000000003
181434,4820.66
18900,16428.0
248410,7248.9
31500,14566.0
141548,15574.52
92370,46524.3
249858,6539.42
43446,40038.54
139472,25307.28
81206,26563.940000000002
229370,-3798.7000000000007
7058,51697.42
122866,8110.34
191224,36800.76
81316,30043.84
102265,49056.35
222824,10918.76
36170,21532.3
30171,36792.29
211493,26337.07
234200,31890.0
181936,35714.64
195493,33718.07
196041,33904.59
199550,26565.5
79769,30459.309999999998
42044,7166.5599999999995
191158,7149.42
21651,11337.49
183685,1401.1499999999996
140199,5969.01
233019,29324.809999999998
113530,30895.7
107291,6709.09
109856,8663.44
69873,41196.270000000004
230214,43168.86
201362,10279.38
249151,-7072.51
249508,39151.92
78802,8155.98
29655,19507.45
233235,135.64999999999964
199673,-7291.73
100653,7773.469999999999
10486,-5326.860000000001
204855,20881.45
45832,2831.6800000000003
2877,17528.23
207979,3649.209999999999
13087,54089.13
136676,30458.239999999998
158557,28765.43
238544,31558.559999999998
46135,46689.65
62288,10383.12
51074,41801.26
15258,11789.42
179976,7617.24
201950,816.5
121473,39147.270000000004
143805,-10019.05
217611,20175.89
198475,52067.25
91684,24817.16
61232,40591.68
186525,31314.75
196714,14279.86
97761,45820.39
96336,6739.639999999999
16171,-2860.709999999999
209372,5338.279999999999
8946,35495.54
190536,869.6399999999994
18500,23869.0
161473,13118.27
154130,25479.7
199592,40325.08
235102,16695.98
62642,21577.58
110366,6075.34
68319,44850.81
163908,2921.92
50168,45006.32
127266,46281.34
83977,19266.23
224729,26338.71
90915,25247.85
70718,11767.82
193797,39082.03
47735,40631.65
244607,21219.93
226734,23119.66
15698,14833.02
137852,41130.479999999996
129068,23407.32
160290,40816.1
113998,18549.02
145976,6348.24
80268,7704.32
139918,21203.82
61867,28443.33
138785,29944.15
243418,17718.82
160240,6731.6
76468,31664.32
38535,55660.65
87901,433.9899999999998
92475,24839.25
45007,12711.93
137622,47625.78
145188,-4377.880000000001
68438,5423.620000000001
209804,2234.959999999999
223682,32154.18
54680,-1097.7999999999993
50960,47477.4
117916,3987.84
99692,12064.08
185699,-4661.99
113058,5010.42
13646,1329.5400000000009
150125,1890.75
71014,25389.86
234690,8877.1
244709,24043.91
164603,46162.97
201926,43983.74
224770,37254.3
15986,14907.14
116972,4421.280000000001
225946,21091.54
211671,19514.29
248464,15016.36
53226,28077.739999999998
206009,-5334.09
81707,50042.93
144846,21930.54
69142,11937.58
195145,24671.55
118039,20246.61
187820,31065.8
228400,15287.0
220263,11798.369999999999
225229,34940.71
105023,-4275.23
22356,7048.4400000000005
87906,30823.940000000002
191349,29813.510000000002
201972,-6107.719999999999
164752,5646.48
16170,52772.3
43198,23756.02
127512,34720.88
75310,16360.9
149972,39645.28
200174,28829.260000000002
238846,12645.54
180880,25590.2
139788,-1486.880000000001
202625,24864.75
59423,8164.77
186000,14406.0
62333,-6155.33
32578,-365.78000000000065
126232,22480.68
65066,31937.34
218779,32270.21
72989,34648.11
22853,41997.47
126525,37697.75
199951,35087.49
195004,42670.96
181088,52249.119999999995
207225,6373.75
184014,35826.86
249407,30271.93
215063,6254.369999999999
120243,15993.57
212231,17432.690000000002
144322,8855.78
150420,10841.8
85881,4069.1900000000005
238546,46444.54
5328,15828.72
92050,46223.5
210017,11052.83
101387,25195.129999999997
233579,14955.21
214193,26609.07
121648,43092.520000000004
60796,32392.04
97031,43160.69
160549,37246.51
8251,16163.49
94885,32349.15
36068,43855.32
174856,2741.4400000000005
126859,11237.41
135112,14183.88
81659,30726.41
22509,22128.91
171627,-3172.2700000000004
227075,46269.25
52029,28699.71
118385,43308.15
73771,17885.29
34263,33841.37
94760,777.3999999999996
134873,4580.27
60416,18029.84
81819,28673.809999999998
10595,37307.05
58959,7833.41
173205,54061.95
135201,25224.989999999998
195235,23329.65
117354,37439.46
186759,17971.41
203137,41068.63
23871,12433.29
17421,9501.79
226376,15500.24
219910,26049.9
238112,31934.88
155302,20293.98
20894,7109.0599999999995
16645,24536.55
74382,40341.18
216029,-2611.290000000001
128305,29748.95
27981,5947.1900000000005
188594,9932.06
131587,43842.13
248251,4468.49
69574,32781.26
143922,30127.78
160358,18317.42
126255,34896.45
120080,22314.2
50630,-10083.3
120101,13117.99
187871,39660.29
191802,21472.98
24725,1317.75
216644,36328.56
101232,41217.68
51083,6531.17
244225,23261.75
57637,39070.63
69156,2698.4400000000005
142418,23366.82
148400,28382.0
130058,23116.42
62213,9981.87
193687,-4578.870000000001
51696,11976.04
75075,10095.25
36689,27072.11
124489,-2363.8899999999994
129278,8927.22
101134,19810.66
36350,33961.5
72707,31952.93
5179,11888.21
5461,20999.39
177499,19045.010000000002
26298,-3709.9799999999996
187251,29104.489999999998
194842,29963.58
136434,22903.66
168013,-668.130000000001
201949,26274.510000000002
239984,-13767.84
208614,19444.86
136306,8477.94
39445,53370.55
70743,3025.5699999999997
112307,33692.93
193169,45156.31
203994,23521.059999999998
15736,25388.64
48343,46400.57
89685,-4538.85
129896,7547.040000000001
58335,29738.65
16180,15280.2
105105,2059.9500000000007
62946,24545.54
122143,35171.57
68589,-5740.889999999999
82251,18709.489999999998
124134,28850.66
71162,20948.379999999997
35347,34591.53
197282,40558.18
200985,20200.15
44458,46977.42
28730,9080.7
189112,43837.88
143028,27348.72
219727,20583.73
23754,42162.46
53980,15412.2
248834,31812.66
33379,32074.21
151478,18971.22
129521,20267.79
148008,36500.92
157518,43115.82
249848,-5168.48
58822,36164.78
104867,20461.33
164628,1157.7199999999993
104006,52412.94
21812,10658.88
110041,-3021.41
61989,40187.11
232479,46066.21
179285,37172.15
239397,23052.03
152880,2177.2000000000007
109082,24120.18
217341,51984.59
192180,19854.2
226522,36375.78
207592,433.0799999999999
104773,25775.27
121291,20286.09
100829,46716.71
190049,25776.510000000002
154960,42314.4
112616,55815.84
214906,18100.940000000002
184667,50657.33
29335,10291.65
192675,20221.25
14344,-2810.4400000000005
157416,31390.84
24324,36534.76
72429,34370.71
204550,38354.5
38366,41156.34
76434,15889.66
83286,19519.14
151733,32029.67
91328,-1107.2800000000007
186814,16501.86
43804,-3098.040000000001
167867,16560.33
7265,48412.35
163590,50426.1
243546,11090.54
154803,29222.97
186567,38493.33
150814,1464.8600000000006
218616,38072.84
181027,29790.73
56852,18453.48
97834,-10224.34
47954,47595.46
30326,29351.739999999998
57073,37168.270000000004
129838,19641.62
186080,51580.2
99468,40034.32
463,39626.37
176989,10289.11
130634,5934.66
154888,30535.12
22276,13326.24
234332,5773.68
70707,45895.93
21298,17654.02
198118,39374.82
174584,14186.16
12578,20063.22
2928,41150.72
174454,46138.46
160552,38580.479999999996
206253,28595.47
151381,51427.19
222774,139.26000000000022
153860,41273.4
226205,39924.95
29092,37581.08
237750,8281.5
210519,11884.81
205742,30011.58
22767,37830.33
100948,-2333.4799999999996
147579,16394.21
117371,13428.29
111450,6351.5
242342,33855.58
232650,1036.5
248920,51854.8
78825,24471.75
28922,3606.7800000000007
65744,42050.56
225079,23034.21
98633,10195.67
208909,4380.91
181219,34308.81
26101,57532.99
93437,42024.63
179087,5994.129999999999
108988,22657.12
181605,50612.95
203955,11743.45
48114,7841.860000000001
112962,41565.38
244199,20296.010000000002
32345,12481.55
27984,25086.16
221463,47300.369999999995
101806,43278.94
7135,33634.65
63515,6897.85
56346,12082.54
70814,31152.86
43071,29835.29
141380,571.2000000000007
93128,19766.72
210293,44011.07
144704,47975.96
23199,22817.010000000002
6564,42540.36
249555,2006.4500000000007
60352,29525.48
53467,18712.33
151743,23568.57
133965,24839.35
76040,33805.6
138246,41975.54
24458,3166.42
115993,23289.07
123195,28558.05
85362,29202.379999999997
205708,1477.92
193457,32508.43
145266,17818.34
107744,54677.56
212549,54337.51
156000,412.0
167382,-822.8199999999997
42219,10784.81
191545,27748.55
85834,9760.66
23021,41068.79
120260,23857.4
120643,30537.57
117921,47509.79
180607,14374.93
219588,38132.119999999995
2579,12829.21
92478,11103.22
248453,18515.47
201365,-7255.65
143179,33857.21
187439,26805.61
3477,-2764.7700000000004
53556,48966.44
151957,34103.43
186770,47625.3
76978,3616.2199999999993
117051,12125.49
12122,25186.78
205726,32476.739999999998
40202,23952.98
225815,7528.85
139532,28559.68
28982,14569.18
59687,31337.129999999997
228722,32707.78
44204,2508.959999999999
201131,-4798.3099999999995
97102,7657.98
175436,13290.64
53396,-3364.959999999999
88196,43057.04
134003,20567.97
62924,24196.760000000002
64671,19105.29
231509,36712.91
4182,17158.18
162904,9932.96
11148,21305.52
50655,1878.4500000000007
141121,19334.79
181541,16027.59
55764,11946.36
77814,8200.86
114287,31592.129999999997
118360,15055.4
139482,-1521.8199999999997
48165,11802.35
154414,14675.86
74317,42087.83
226759,-1601.5900000000001
206242,39434.58
109217,28560.83
24596,15392.04
8871,32948.29
122106,-1714.0599999999995
162138,12966.619999999999
11580,27773.2
58540,9622.6
50709,23094.91
105529,25408.71
57523,-9311.23
99167,3370.33
31868,25741.32
49777,20211.23
243407,30794.93
166015,50087.85
158036,32047.64
30022,26107.78
192051,31348.489999999998
246658,34531.42
135359,-991.5900000000001
12789,36294.11
116430,-1849.2999999999993
50621,23280.79
199599,47965.01
4044,19842.559999999998
192146,20276.54
37655,46079.45
63065,10505.35
226212,24516.88
170130,9727.7
164668,-13115.68
46991,37962.09
60667,17555.33
149989,5533.110000000001
97814,-476.1399999999994
168926,13394.74
154827,29838.73
118877,44096.229999999996
197571,9780.29
96833,35590.67
126055,2839.4500000000007
93722,2734.7800000000007
203506,39085.94
196528,13616.72
76575,-2526.75
124823,6568.77
37942,40822.58
133291,13496.09
121690,15465.1
249084,27649.16
130241,35312.59
221550,7815.5
201718,20590.82
84020,48247.8
194649,32586.510000000002
94698,14476.02
126677,49652.229999999996
169902,27816.98
87193,31619.07
133604,28071.96
43898,15359.02
131819,23289.809999999998
59292,19576.08
142222,35160.78
87071,12270.29
63217,13430.83
1246,39407.54
107481,40896.19
108396,35970.04
108961,-4046.6100000000006
6821,10536.79
99740,25600.6
233324,38746.76
163502,263.97999999999956
245772,21149.28
76543,-4212.43
92410,34809.9
108902,16322.98
114609,22465.91
216418,-13469.18
25366,44525.34
137275,14492.25
93184,-6569.84
53845,33575.55
98919,25101.809999999998
145731,20642.690000000002
87099,35611.01
218618,-1046.1800000000003
22245,26089.55
119205,34584.95
235435,38802.65
246115,11478.85
61443,18727.57
121733,32600.67
14618,30405.82
173253,15215.47
152737,37338.63
1275,7679.25
25545,47862.55
24858,-1783.58
90512,-2540.120000000001
46608,-1395.08
141566,34417.34
218832,14404.68
54732,15236.68
137748,27771.52
129012,32407.879999999997
90112,15110.88
73949,11058.51
5472,11221.28
180729,37643.71
31490,17425.1
114213,37444.869999999995
98475,45519.25
37131,34642.69
59779,15798.21
26400,20824.0
45720,31027.8
135156,11495.44
6367,10621.33
5099,20389.010000000002
221319,18763.809999999998
144868,38480.32
98138,23588.620000000003
86811,34715.89
91042,42071.58
221948,31282.52
71682,30524.18
129690,10511.1
196863,16287.369999999999
196494,47491.06
122874,20904.260000000002
94281,-4536.8099999999995
12856,50559.44
94503,20904.97
128451,34060.49
165504,4793.959999999999
168991,23588.09
235310,41522.9
14290,-9480.9
91540,11116.6
77824,45462.76
181001,23491.989999999998
135214,27304.86
100632,570.6800000000003
116795,3907.0499999999993
47260,18868.4
130847,47526.53
122233,39203.67
63848,24893.52
58280,13872.2
163891,22437.09
72440,50059.6
230184,35427.16
187712,15209.88
21898,44390.020000000004
134928,27424.72
14415,4406.85
66061,2443.3899999999994
63253,8977.47
38186,16956.14
225976,45827.24
156560,47863.4
114750,16216.5
87525,9074.75
131849,31616.510000000002
117567,30301.33
235868,44951.32
44439,2419.6100000000006
215419,43376.81
136355,17274.45
79191,51761.09
48933,37342.67
69934,45591.66
194129,38978.71
97605,27027.95
119916,20401.84
136916,24204.84
169718,45304.82
200648,35787.520000000004
244543,36411.57
232436,6396.639999999999
237669,18390.309999999998
63662,32951.38
189410,17546.9
156040,13902.6
99137,51485.63
137380,14910.2
197743,-5733.43
215028,35804.72
34155,28597.45
127008,32047.92
183215,7172.85
24490,34017.1
93623,28881.77
200267,33196.33
107472,18844.28
147156,11873.44
140232,9390.68
51604,14423.96
121861,-6522.610000000001
61130,37685.7
29506,34352.94
135216,7322.84
67618,12041.82
234374,12259.26
8951,49602.49
121534,24140.66
245544,2683.5599999999995
107460,41068.4
245997,56460.03
228167,33902.33
12289,35029.11
234779,7775.209999999999
44550,-2833.5
61522,36637.78
120669,49713.31
221521,-1254.2099999999991
60796,44.04000000000087
121786,10554.14
35038,9630.62
119327,14910.73
26776,33386.24
180041,54383.59
171657,450.4300000000003
7781,30478.190000000002
51608,20290.92
223786,24186.14
16460,39022.4
213468,16283.32
52347,15649.53
188453,51838.47
219306,31072.940000000002
185712,28555.879999999997
173342,8996.58
134845,25767.55
126720,35980.8
69293,10836.07
232974,17515.260000000002
46421,47966.79
186259,5257.41
1333,36947.67
32577,614.2299999999996
102845,-1622.4500000000007
125662,7172.379999999999
70872,21778.28
163429,34491.71
39438,37349.62
234898,21063.02
60643,31388.57
98724,3213.76
211012,15318.880000000001
227992,18657.08
185312,5259.879999999999
224737,1353.630000000001
106946,33855.54
242037,25138.63
153571,23175.29
116863,9591.369999999999
90881,20656.190000000002
236087,32404.13
202637,7296.629999999999
51736,31549.64
70990,22041.1
92818,-1979.1800000000003
208981,39899.19
84864,-10754.64
11854,33107.46
100935,45435.65
238098,14215.02
131189,33419.11
150301,4363.99
39799,39114.01
167757,22735.43
29728,34366.72
36950,23906.5
80422,10919.78
8771,25205.29
83729,9521.71
19664,55859.36
93769,-5785.6900000000005
241250,-1197.5
3311,11855.89
105578,17449.22
187946,24735.54
156656,30240.440000000002
205347,40337.53
98511,1488.8899999999994
36057,5879.43
174928,24313.72
202555,37347.45
68277,16113.23
54998,17158.02
102412,27389.879999999997
186043,-4504.43
55173,40827.270000000004
89093,15488.07
146070,12257.3
193374,26176.260000000002
25369,18966.309999999998
75152,39389.479999999996
173380,7444.200000000001
52746,19913.54
91905,-11700.05
185976,28221.239999999998
46640,31560.6
19314,37513.86
55682,2508.1800000000003
154401,36426.99
165077,6936.23
15585,46807.15
81488,45709.12
31407,56857.93
138091,24126.09
199779,-1118.7900000000009
186779,6294.209999999999
40698,37407.020000000004
133727,-2292.2700000000004
172129,58.70999999999913
238338,-2406.380000000001
61346,7699.540000000001
70819,28726.809999999998
102540,768.6000000000004
150644,44931.56
198619,46548.81
232150,33194.5
130665,1245.3500000000004
187399,5826.01
150864,3785.3600000000006
66338,50805.62
144139,35403.61
74164,-1172.6399999999994
199419,25075.809999999998
518,-7487.18
230753,30086.47
72672,51432.28
231778,25802.22
76005,25583.95
239295,29200.05
74076,49447.24
83594,46711.06
25156,27881.440000000002
188403,32541.97
231611,8381.89
162494,16508.059999999998
93442,17461.58
62085,6756.15
206351,4045.49
123407,31026.93
222202,36901.979999999996
7284,15112.16
216398,42135.020000000004
227554,19793.46
79915,23702.85
78851,8364.49
126924,29865.760000000002
244594,41253.06
14163,19393.370000000003
39667,44673.33
199188,28243.12
155254,14720.46
190165,9866.35
97934,31667.66
153749,54739.51
94291,1072.0900000000001
64392,23415.08
199017,-5070.17
234123,24612.77
25314,-1774.1399999999994
119274,36453.26
212847,22903.53
175054,29089.46
205668,27738.32
141496,3888.040000000001
15474,29684.260000000002
210874,21623.260000000002
175616,14903.84
28091,2642.09
82116,43655.84
58389,43077.11
148819,30293.809999999998
18990,29161.1
9322,53114.78
110315,18524.85
223379,11759.21
210453,35109.47
88125,27580.75
238698,54949.020000000004
151507,51361.93
155779,41700.21
173426,23135.739999999998
107364,48126.36
172149,18352.510000000002
202430,6265.700000000001
150768,20771.32
49421,32652.79
97523,5041.77
70021,45693.79
46348,38776.520000000004
41781,51965.19
173336,52097.64
241105,4273.950000000001
31281,44747.19
73372,28878.28
220483,18459.17
116689,27897.11
66914,31091.86
110035,5679.65
19844,11230.56
142569,8583.31
110727,45826.729999999996
95623,32839.770000000004
6067,11756.33
249452,18013.48
143047,23487.53
7292,7197.08
194785,24915.15
68369,17870.309999999998
61602,43389.979999999996
173517,39802.83
143288,42789.119999999995
192848,7891.52
68122,47465.78
76888,40519.12
181402,31778.98
186989,48089.11
118473,4918.27
54647,27308.53
184358,15374.42
199466,25417.34
30815,8599.85
111199,42343.01
72346,19682.54
142489,13321.11
235630,48350.7
135194,47836.06
195550,55171.5
127305,2307.9500000000007
115354,32978.46
53984,51342.16
230790,-3935.8999999999996
95959,9670.41
124290,6389.1
18518,33401.82
183497,7661.030000000001
102486,24856.14
36638,38282.62
12440,36722.6
68141,13227.59
3470,28865.3
758,48534.42
155865,34233.35
182179,43700.21
237337,41002.630000000005
64746,35282.54
143693,41785.07
241096,19386.04
238788,42235.119999999995
185268,230.3199999999997
7817,7234.83
182686,39494.14
85412,23158.879999999997
63715,12469.85
89972,1937.2800000000007
60041,27148.59
11934,7070.66
179232,20661.68
242004,11297.96
22196,39812.04
78949,20673.510000000002
107549,49055.51
65163,29644.370000000003
117136,32573.64
144780,23830.2
61117,26163.83
106887,-6761.870000000001
99822,15339.78
33491,36536.09
170975,28278.25
96342,25903.58
181389,22571.11
80921,50606.79
204010,21843.9
139426,21557.739999999998
97130,-5713.299999999999
186146,13238.54
5325,11972.75
85979,46956.21
134623,38963.770000000004
60363,24223.370000000003
117672,15556.28
140631,25071.690000000002
218308,38532.92
57018,16746.82
115860,33564.4
17044,48420.56
229414,18407.86
215505,20031.95
96704,49764.96
232816,45665.84
223604,11415.96
130910,22630.9
10123,30843.77
140182,44876.18
191672,33497.28
151252,11198.48
31826,25425.739999999998
248401,-9361.01
91309,39898.91
79702,21256.98
180601,37715.99
196756,32920.44
60848,47095.520000000004
225184,7451.16
218772,9094.279999999999
103138,7944.619999999999
219665,25089.35
154984,12270.16
71545,7532.549999999999
106017,52790.83
18435,34652.65
4736,-2547.3600000000006
163888,16767.12
131122,-4351.219999999999
121689,23857.11
223158,-6401.58
176209,14691.91
249298,35072.020000000004
103490,52514.1
163442,1076.58
50711,904.8899999999994
19542,5453.58
42089,24020.11
40924,16308.76
49510,19209.9
122237,29006.629999999997
220467,-2348.67
184324,12378.76
87878,17072.22
180289,49758.11
116043,35125.57
193068,19610.32
249476,16342.24
14630,8286.7
238018,36543.82
113730,29220.7
1571,2477.290000000001
134754,18458.46
209122,20890.78
17915,30995.85
89912,33038.88
140640,-2885.3999999999996
36490,20465.1
162466,17721.34
219864,32570.36
244731,12456.69
159886,11349.14
163864,15888.36
166286,28514.14
161415,13471.85
10456,31413.440000000002
102552,9428.48
144900,37923.0
229040,-5971.4
68783,46390.17
195045,39033.55
106915,22135.85
141960,2742.3999999999996
67432,41400.68
234115,4111.85
95082,22877.18
72320,23296.8
41005,29739.95
139664,16467.36
63155,37113.45
226019,30170.809999999998
199644,40424.56
152332,40920.68
116905,24171.95
88123,38908.770000000004
133174,16776.260000000002
163863,46086.369999999995
156638,19105.62
171631,19973.690000000002
98414,37795.86
222669,8781.31
216422,15830.779999999999
1442,18056.58
61410,38908.9
132328,40845.72
214863,3613.369999999999
214375,4988.25
